Tree,DepthIndex,Feature,Threshold
338,3,proton_yvelocity,1.1743862628936768
338,4,Speed_bulk_proton,350.9493713378906
338,5,proton_yvelocity,15.609304428100586
339,0,By_gsm,8.48310661315918
339,1,Bx_gsm,2.6210179328918457
339,2,alpha_bulk_speed,404.71551513671875
339,3,alpha_thermal,73.58277893066406
339,4,Density,1.8400602340698242
339,5,mean_integrated_flux_s9_mod,48845000.0
340,0,proton_xvelocity,-531.2929077148438
340,1,alpha_density,0.09641043841838837
340,2,By_gse,-1.444762110710144
340,3,Temp,78.5223159790039
340,4,mean_integrated_flux_s11_mod,102785552.0
340,5,Bx_gse,4.054661750793457
341,0,proton_yvelocity,5.236917972564697
341,1,By_gsm,-0.06641170382499695
341,2,mean_integrated_flux_s11_mod,106517248.0
341,3,alpha_density,0.09641043841838837
341,4,Bx_gsm,1.957524061203003
341,5,Speed_bulk_proton,366.1201477050781
342,0,By_gse,-6.195230484008789
342,1,mean_integrated_flux_s9_mod,50920068.0
342,2,Bx_gsm,3.9680185317993164
342,3,alpha_bulk_speed,349.93853759765625
342,4,mean_integrated_flux_s17_mod,72836384.0
342,5,Bz_gsm,-5.073660850524902
343,0,By_gsm,-5.861532211303711
343,1,Temp,60.47056579589844
343,2,mean_integrated_flux_s11_mod,118547584.0
343,3,mean_integrated_flux_s10_mod,215997600.0
343,4,Bx_gse,3.882270336151123
343,5,alpha_density,0.10869543999433517
344,0,Bx_gsm,2.5696921348571777
344,1,Speed_bulk_proton,402.32244873046875
344,2,Bz_gsm,-4.621090412139893
344,3,Density,3.29561185836792
344,4,mean_integrated_flux_s19_mod,66881608.0
344,5,Speed_bulk_proton,384.7894287109375
345,0,Speed_bulk_proton,521.4697265625
345,1,alpha_density,0.09260742366313934
345,2,By_gse,-0.29871565103530884
345,3,proton_yvelocity,-0.4520559012889862
345,4,mean_integrated_flux_s11_mod,87136792.0
345,5,proton_yvelocity,13.915006637573242
346,0,By_gsm,-5.861532211303711
346,1,Temp,59.32904052734375
346,2,mean_integrated_flux_s11_mod,119611520.0
346,3,Bx_gsm,3.5134496688842773
346,4,mean_integrated_flux_s11_mod,40441008.0
346,5,mean_integrated_flux_mod,27304502.0
347,0,Temp,46.79655456542969
347,1,proton_yvelocity,3.5608277320861816
347,2,mean_integrated_flux_s16_mod,8039181.0
347,3,proton_xvelocity,-347.71319580078125
347,4,mean_integrated_flux_s16_mod,19927992.0
347,5,By_gsm,-0.7597112655639648
348,0,alpha_bulk_speed,524.384521484375
348,1,alpha_thermal,70.63591003417969
348,2,Temp,77.17143249511719
348,3,alpha_bulk_speed,409.7994384765625
348,4,alpha_bulk_speed,393.5606689453125
348,5,Bx_gse,-1.688873529434204
349,0,By_gse,-6.595842361450195
349,1,proton_yvelocity,20.784198760986328
349,2,Speed_bulk_proton,360.3289794921875
349,3,proton_zvelocity,11.380858421325684
349,4,By_gsm,-2.8754940032958984
349,5,By_gse,-3.056316375732422
350,0,Bx_gsm,2.9218783378601074
350,1,alpha_bulk_speed,402.5609130859375
350,2,Bz_gsm,-4.942940711975098
350,3,mean_integrated_flux_s19_mod,63837472.0
350,4,mean_integrated_flux_s9_mod,33203244.0
350,5,mean_integrated_flux_s17_mod,71116032.0
351,0,Speed_bulk_proton,531.2811279296875
351,1,mean_integrated_flux_mod,45027240.0
351,2,By_gsm,8.704458236694336
351,3,alpha_density,0.08711987733840942
351,4,By_gsm,3.140388011932373
351,5,mean_integrated_flux_s18_mod,61356328.0
352,0,Bx_gse,2.6210179328918457
352,1,Density,1.7716782093048096
352,2,proton_yvelocity,7.94365930557251
352,3,alpha_thermal,43.49626541137695
352,4,mean_integrated_flux_mod,6644054.5
352,5,By_gsm,0.15320616960525513
353,0,By_gsm,8.095230102539062
353,1,Speed_bulk_proton,366.1201477050781
353,2,alpha_thermal,40.756568908691406
353,3,alpha_density,0.22220860421657562
353,4,By_gse,5.806440353393555
353,5,mean_integrated_flux_s10_mod,28276450.0
354,0,By_gse,-6.039004325866699
354,1,By_gse,-8.718490600585938
354,2,proton_yvelocity,17.076757431030273
354,3,Speed_bulk_proton,356.13739013671875
354,4,proton_yvelocity,5.236917972564697
354,5,By_gsm,-0.6157262325286865
355,0,alpha_density,0.023870810866355896
355,1,proton_yvelocity,6.935101509094238
355,2,mean_integrated_flux_s16_mod,9425418.0
355,3,mean_integrated_flux_s9_mod,34523608.0
355,4,Bx_gsm,3.9680185317993164
355,5,Bz_gsm,4.898130416870117
356,0,mean_integrated_flux_s11_mod,5277371.0
356,1,mean_integrated_flux_s10_mod,78248896.0
356,2,By_gsm,6.869795799255371
356,3,Temp,48.09265899658203
356,4,mean_integrated_flux_s16_mod,53669960.0
356,5,Bz_gse,5.91171407699585
357,0,proton_xvelocity,-326.0717468261719
357,1,alpha_density,0.09407314658164978
357,2,By_gse,-1.9591339826583862
357,3,alpha_bulk_speed,392.2720031738281
357,4,Bx_gse,3.384622573852539
357,5,mean_integrated_flux_s17_mod,65488888.0
358,0,alpha_density,0.09875427186489105
358,1,By_gse,-1.6163870096206665
358,2,mean_integrated_flux_s11_mod,94706736.0
358,3,Bz_gsm,-5.210108757019043
358,4,proton_yvelocity,15.609304428100586
358,5,mean_integrated_flux_s19_mod,52813300.0
359,0,By_gse,-5.587822914123535
359,1,mean_integrated_flux_s11_mod,111456640.0
359,2,proton_yvelocity,15.879157066345215
359,3,proton_xvelocity,-366.81451416015625
359,4,proton_zvelocity,10.262994766235352
359,5,By_gsm,-2.792259693145752
360,0,By_gsm,-5.861532211303711
360,1,mean_integrated_flux_s11_mod,131966304.0
360,2,proton_yvelocity,-2.526224136352539
360,3,mean_integrated_flux_s11_mod,51280480.0
360,4,By_gsm,-0.8291885852813721
360,5,mean_integrated_flux_s9_mod,19099060.0
361,0,proton_yvelocity,3.126025676727295
361,1,mean_integrated_flux_s9_mod,12883716.0
361,2,mean_integrated_flux_s11_mod,57431544.0
361,3,Bz_gsm,2.3354525566101074
361,4,mean_integrated_flux_s15_mod,7262572.0
361,5,mean_integrated_flux_s19_mod,43257464.0
362,0,By_gse,-6.391762733459473
362,1,alpha_density,0.2257089465856552
362,2,mean_integrated_flux_s11_mod,47022312.0
362,3,By_gse,6.226245403289795
362,4,alpha_bulk_speed,364.84185791015625
362,5,mean_integrated_flux_s10_mod,93440592.0
363,0,By_gsm,-5.610078811645508
363,1,Temp,60.47056579589844
363,2,mean_integrated_flux_s11_mod,106517248.0
363,3,Bx_gse,3.882270336151123
363,4,Density,4.509188652038574
363,5,mean_integrated_flux_s17_mod,91272176.0
364,0,alpha_density,0.020279746502637863
364,1,proton_zvelocity,28.041889190673828
364,2,mean_integrated_flux_mod,28337468.0
364,3,proton_yvelocity,0.8664165735244751
364,4,mean_integrated_flux_s9_mod,10683450.0
364,5,mean_integrated_flux_s11_mod,18904240.0
365,0,alpha_thermal,28.715763092041016
365,1,proton_yvelocity,6.158382415771484
365,2,By_gsm,0.006070385687053204
365,3,Speed_bulk_proton,361.02130126953125
365,4,Bx_gse,-0.4291982650756836
365,5,mean_integrated_flux_s19_mod,53364512.0
366,0,Speed_bulk_proton,521.4697265625
366,1,alpha_density,0.0918765589594841
366,2,By_gse,0.023904724046587944
366,3,proton_yvelocity,0.044813141226768494
366,4,alpha_bulk_speed,391.8269348144531
366,5,proton_zvelocity,9.19888687133789
367,0,By_gse,-6.283583164215088
367,1,By_gsm,-8.376901626586914
367,2,proton_xvelocity,-361.02130126953125
367,3,mean_integrated_flux_s11_mod,45283900.0
367,4,By_gsm,-1.1964257955551147
367,5,mean_integrated_flux_s19_mod,63837472.0
368,0,By_gsm,-5.610078811645508
368,1,By_gsm,-0.47155290842056274
368,2,proton_yvelocity,2.3778817653656006
368,3,Temp,50.563690185546875
368,4,alpha_density,0.10438975691795349
368,5,mean_integrated_flux_s11_mod,103724128.0
369,0,By_gsm,-5.77651309967041
369,1,alpha_density,0.20261889696121216
369,2,mean_integrated_flux_s11_mod,51280480.0
369,3,proton_xvelocity,-368.16278076171875
369,4,proton_yvelocity,10.84707260131836
369,5,Bz_gsm,1.4348671436309814
370,0,Speed_bulk_proton,327.65142822265625
370,1,Speed_bulk_proton,361.7496032714844
370,2,By_gse,8.116945266723633
370,3,Temp,42.9249267578125
370,4,alpha_density,0.10605382919311523
370,5,By_gsm,-2.6347477436065674
371,0,alpha_density,0.02783474326133728
371,1,alpha_bulk_speed,410.40032958984375
371,2,By_gse,7.814022064208984
371,3,Temp,72.05201721191406
371,4,alpha_thermal,74.68502807617188
371,5,alpha_density,0.08002720028162003
372,0,alpha_density,0.1151910200715065
372,1,Bz_gse,2.729550361633301
372,2,proton_yvelocity,-0.9474215507507324
372,3,By_gsm,1.1095860004425049
372,4,Bx_gse,3.5134496688842773
372,5,Temp,58.164512634277344
373,0,proton_zvelocity,45.765708923339844
373,1,Bx_gsm,2.0930123329162598
373,2,Density,1.7346491813659668
373,3,By_gsm,-0.8291885852813721
373,4,mean_integrated_flux_s9_mod,43481976.0
373,5,mean_integrated_flux_s15_mod,7318286.5
374,0,proton_xvelocity,-330.541015625
374,1,proton_xvelocity,-359.66436767578125
374,2,By_gsm,8.704458236694336
374,3,alpha_bulk_speed,355.6172180175781
374,4,mean_integrated_flux_s11_mod,52492432.0
374,5,alpha_density,0.10605382919311523
375,0,proton_xvelocity,-531.2929077148438
375,1,proton_zvelocity,45.765708923339844
375,2,proton_xvelocity,-448.52001953125
375,3,mean_integrated_flux_s15_mod,7705907.0
375,4,By_gse,-0.057421911507844925
375,5,Bx_gsm,1.5667898654937744
376,0,alpha_density,0.030457576736807823
376,1,proton_xvelocity,-417.9698486328125
376,2,mean_integrated_flux_s9_mod,23252954.0
376,3,proton_zvelocity,26.12816619873047
376,4,alpha_thermal,72.58914947509766
376,5,Density,2.0007872581481934
377,0,alpha_density,0.02783474326133728
377,1,alpha_bulk_speed,412.3626708984375
377,2,proton_zvelocity,26.80605125427246
377,3,alpha_thermal,68.09809875488281
377,4,mean_integrated_flux_s9_mod,22228896.0
377,5,By_gse,2.651412010192871
378,0,proton_xvelocity,-329.87322998046875
378,1,Speed_bulk_proton,359.6622009277344
378,2,mean_integrated_flux_s11_mod,51899672.0
378,3,mean_integrated_flux_s9_mod,20931642.0
378,4,Temp,46.22099304199219
378,5,proton_yvelocity,14.168281555175781
379,0,By_gse,-5.663084983825684
379,1,mean_integrated_flux_s11_mod,121760792.0
379,2,mean_integrated_flux_s15_mod,10836802.0
379,3,Speed_bulk_proton,371.24847412109375
379,4,Temp,52.68743133544922
379,5,Bx_gsm,2.975757122039795
380,0,alpha_density,0.023870810866355896
380,1,alpha_thermal,62.868961334228516
380,2,mean_integrated_flux_s19_mod,59229772.0
380,3,proton_xvelocity,-330.541015625
380,4,mean_integrated_flux_s16_mod,21376710.0
380,5,Bz_gse,-4.122049808502197
381,0,Bx_gse,3.035618782043457
381,1,mean_integrated_flux_s16_mod,32319136.0
381,2,mean_integrated_flux_s9_mod,15114311.0
381,3,proton_yvelocity,15.609304428100586
381,4,By_gse,-3.980273723602295
381,5,alpha_density,0.10031144320964813
382,0,By_gse,-5.587822914123535
382,1,By_gsm,-5.452837944030762
382,2,Bx_gse,-4.420320510864258
382,3,proton_yvelocity,19.856477737426758
382,4,mean_integrated_flux_s15_mod,8046202.0
382,5,Bx_gsm,2.140533208847046
383,0,proton_xvelocity,-521.4697265625
383,1,Temp,74.31107330322266
383,2,alpha_density,0.08711987733840942
383,3,By_gse,0.6556674242019653
383,4,proton_yvelocity,0.20657044649124146
383,5,mean_integrated_flux_mod,16491818.0
384,0,proton_yvelocity,4.697637557983398
384,1,alpha_bulk_speed,348.5775146484375
384,2,mean_integrated_flux_s9_mod,9901401.0
384,3,Bx_gse,-0.7191771864891052
384,4,Temp,48.650569915771484
384,5,mean_integrated_flux_s9_mod,37040700.0
385,0,Bx_gsm,3.091336250305176
385,1,alpha_bulk_speed,401.42425537109375
385,2,alpha_bulk_speed,406.9201354980469
385,3,alpha_thermal,67.28125
385,4,mean_integrated_flux_s9_mod,11457788.0
385,5,proton_zvelocity,15.448700904846191
386,0,mean_integrated_flux_s15_mod,26532500.0
386,1,Temp,48.09265899658203
386,2,mean_integrated_flux_s16_mod,57682500.0
386,3,mean_integrated_flux_s10_mod,98484448.0
386,4,alpha_density,0.20589804649353027
386,5,proton_xvelocity,-331.2237854003906
387,0,alpha_bulk_speed,536.4273681640625
387,1,alpha_thermal,64.46343994140625
387,2,alpha_density,0.05403687059879303
387,3,By_gsm,4.503419876098633
387,4,alpha_thermal,36.74388885498047
387,5,Temp,47.54573059082031
388,0,Temp,46.9886360168457
388,1,proton_yvelocity,3.844388008117676
388,2,alpha_bulk_speed,333.31207275390625
388,3,mean_integrated_flux_s16_mod,20397802.0
388,4,By_gsm,-0.39162135124206543
388,5,alpha_density,0.05632010102272034
389,0,alpha_density,0.01906598173081875
389,1,By_gsm,3.8218111991882324
389,2,Density,1.3102054595947266
389,3,mean_integrated_flux_s9_mod,12883716.0
389,4,Bx_gsm,-4.71521520614624
389,5,proton_zvelocity,10.262994766235352
390,0,By_gse,-4.9352569580078125
390,1,proton_yvelocity,9.651590347290039
390,2,By_gsm,-0.9008830189704895
390,3,Speed_bulk_proton,368.1624755859375
390,4,By_gse,-1.5302934646606445
390,5,proton_zvelocity,9.19888687133789
391,0,Bx_gse,2.8142929077148438
391,1,proton_xvelocity,-401.8677062988281
391,2,alpha_bulk_speed,410.40032958984375
391,3,Bx_gse,-1.3810343742370605
391,4,Bz_gsm,-5.210108757019043
391,5,mean_integrated_flux_s9_mod,25283716.0
392,0,alpha_density,0.023870810866355896
392,1,alpha_bulk_speed,413.78033447265625
392,2,alpha_bulk_speed,395.82733154296875
392,3,mean_integrated_flux_s18_mod,38745644.0
392,4,proton_yvelocity,8.69035530090332
392,5,Density,2.6838932037353516
393,0,alpha_density,0.020279746502637863
393,1,mean_integrated_flux_s16_mod,9883642.0
393,2,proton_yvelocity,4.834199905395508
393,3,Density,4.326571464538574
393,4,Speed_bulk_proton,346.04840087890625
393,5,mean_integrated_flux_s19_mod,30470008.0
394,0,Bx_gse,2.975757122039795
394,1,alpha_bulk_speed,404.1546936035156
394,2,mean_integrated_flux_s16_mod,32702610.0
394,3,mean_integrated_flux_s9_mod,16291388.0
394,4,alpha_bulk_speed,386.6963806152344
394,5,mean_integrated_flux_s19_mod,25496520.0
395,0,Bx_gse,2.975757122039795
395,1,Density,1.8400602340698242
395,2,mean_integrated_flux_s10_mod,52615520.0
395,3,alpha_bulk_speed,401.96978759765625
395,4,Bz_gse,3.0911245346069336
395,5,alpha_density,0.037270888686180115
396,0,Bx_gsm,2.6210179328918457
396,1,Density,1.7346491813659668
396,2,proton_yvelocity,8.814212799072266
396,3,Bz_gse,-3.681506395339966
396,4,alpha_bulk_speed,353.91461181640625
396,5,mean_integrated_flux_s19_mod,69161360.0
397,0,By_gse,-6.492607116699219
397,1,By_gse,-9.333824157714844
397,2,Speed_bulk_proton,366.1201477050781
397,3,mean_integrated_flux_s11_mod,51280480.0
397,4,mean_integrated_flux_s9_mod,20678484.0
397,5,proton_yvelocity,14.566909790039062
398,0,proton_yvelocity,4.283868312835693
398,1,mean_integrated_flux_s11_mod,53090152.0
398,2,Speed_bulk_proton,361.02130126953125
398,3,Bx_gsm,-0.10012499988079071
398,4,mean_integrated_flux_s19_mod,41900428.0
398,5,Bz_gsm,-3.998342752456665
399,0,proton_zvelocity,45.765708923339844
399,1,alpha_bulk_speed,524.384521484375
399,2,mean_integrated_flux_s15_mod,6753775.0
399,3,By_gse,-0.29871565103530884
399,4,proton_zvelocity,10.982925415039062
399,5,proton_yvelocity,0.3803948163986206
400,0,By_gse,-6.195230484008789
400,1,mean_integrated_flux_s17_mod,48953908.0
400,2,Bz_gsm,-6.671780109405518
400,3,proton_xvelocity,-352.4075927734375
400,4,alpha_density,0.1069493442773819
400,5,mean_integrated_flux_s19_mod,41040312.0
401,0,By_gse,-6.391762733459473
401,1,By_gsm,-1.0488171577453613
401,2,Speed_bulk_proton,387.4562683105469
401,3,mean_integrated_flux_s18_mod,43023168.0
401,4,Bx_gsm,1.4415274858474731
401,5,proton_xvelocity,-404.24407958984375
402,0,Bz_gsm,-6.2155609130859375
402,1,Bx_gsm,0.4212794303894043
402,2,alpha_bulk_speed,410.40032958984375
402,3,alpha_bulk_speed,391.8269348144531
402,4,mean_integrated_flux_s15_mod,6120344.0
402,5,mean_integrated_flux_s19_mod,33725552.0
403,0,By_gsm,-5.861532211303711
403,1,Temp,59.32904052734375
403,2,mean_integrated_flux_s11_mod,120709760.0
403,3,Bx_gsm,3.7272896766662598
403,4,alpha_density,0.10357742011547089
403,5,mean_integrated_flux_s11_mod,47634208.0
404,0,Bx_gsm,3.091336250305176
404,1,proton_xvelocity,-402.32244873046875
404,2,alpha_bulk_speed,408.63677978515625
404,3,alpha_thermal,69.34226989746094
404,4,mean_integrated_flux_s11_mod,25387240.0
404,5,proton_zvelocity,12.551534652709961
405,0,Bx_gsm,2.9218783378601074
405,1,Speed_bulk_proton,400.9045715332031
405,2,By_gse,7.814022064208984
405,3,Bz_gse,3.0911245346069336
405,4,alpha_bulk_speed,351.38275146484375
405,5,mean_integrated_flux_s9_mod,18836564.0
406,0,mean_integrated_flux_mod,7199387.0
406,1,alpha_density,0.09119031578302383
406,2,By_gsm,3.3920087814331055
406,3,mean_integrated_flux_s11_mod,145295552.0
406,4,proton_yvelocity,3.705376148223877
406,5,Bx_gsm,2.764523983001709
407,0,By_gsm,-4.629138946533203
407,1,By_gse,-4.720794200897217
407,2,alpha_density,0.21239350736141205
407,3,proton_yvelocity,9.404853820800781
407,4,proton_xvelocity,-361.75
407,5,Bz_gsm,-3.654022216796875
408,0,By_gsm,-4.513187408447266
408,1,By_gsm,-0.1488303542137146
408,2,proton_yvelocity,-0.9474215507507324
408,3,Bx_gse,1.4817285537719727
408,4,alpha_density,0.10195030272006989
408,5,alpha_bulk_speed,386.6963806152344
409,0,proton_yvelocity,2.530148506164551
409,1,Speed_bulk_proton,346.8709716796875
409,2,Temp,44.87083435058594
409,3,mean_integrated_flux_s9_mod,10683450.0
409,4,mean_integrated_flux_s16_mod,20167980.0
409,5,mean_integrated_flux_s19_mod,35158012.0
410,0,alpha_bulk_speed,536.4273681640625
410,1,Temp,77.17143249511719
410,2,Bz_gse,-3.2185893058776855
410,3,Bz_gsm,-6.298821449279785
410,4,mean_integrated_flux_s19_mod,45652016.0
410,5,mean_integrated_flux_s11_mod,75112520.0
411,0,By_gse,-5.052611351013184
411,1,mean_integrated_flux_s11_mod,111456640.0
411,2,proton_yvelocity,10.491884231567383
411,3,alpha_density,0.05632010102272034
411,4,mean_integrated_flux_s18_mod,45448972.0
411,5,alpha_bulk_speed,387.9731750488281
412,0,Bx_gse,2.6210179328918457
412,1,Speed_bulk_proton,404.74822998046875
412,2,mean_integrated_flux_s17_mod,65488888.0
412,3,mean_integrated_flux_s9_mod,32688580.0
412,4,Temp,59.54425811767578
412,5,proton_xvelocity,-386.059326171875
413,0,alpha_density,0.10869543999433517
413,1,By_gse,-1.6163870096206665
413,2,mean_integrated_flux_s15_mod,7054800.0
413,3,Bx_gse,3.384622573852539
413,4,mean_integrated_flux_s9_mod,35339408.0
413,5,proton_yvelocity,3.4186923503875732
414,0,proton_zvelocity,49.63959503173828
414,1,alpha_bulk_speed,524.384521484375
414,2,alpha_density,0.10031144320964813
414,3,mean_integrated_flux_mod,22516584.0
414,4,By_gsm,-2.3158717155456543
414,5,alpha_bulk_speed,384.497802734375
415,0,Temp,47.54573059082031
415,1,proton_yvelocity,2.6699376106262207
415,2,proton_xvelocity,-345.2076721191406
415,3,mean_integrated_flux_s16_mod,18405444.0
415,4,Bx_gsm,0.4212794303894043
415,5,mean_integrated_flux_s9_mod,32149036.0
416,0,alpha_density,0.024978211149573326
416,1,proton_zvelocity,56.15131378173828
416,2,proton_yvelocity,4.135102272033691
416,3,alpha_thermal,47.373207092285156
416,4,Bx_gse,2.6210179328918457
416,5,alpha_density,0.13238251209259033
417,0,alpha_density,0.09641043841838837
417,1,mean_integrated_flux_s17_mod,54846568.0
417,2,By_gse,6.959932327270508
417,3,alpha_bulk_speed,387.9731750488281
417,4,By_gsm,-0.9743579626083374
417,5,mean_integrated_flux_s9_mod,33203244.0
418,0,proton_xvelocity,-531.2929077148438
418,1,mean_integrated_flux_s19_mod,62427884.0
